country,year,sex,age,suicides_no,population,suicides/100k_pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Israel,2009,male,75+ years,23.0,141368.0,16.27,Israel2009,,207419370241.0,30812.0,Silent
Israel,2009,male,55-74 years,77.0,499108.0,15.43,Israel2009,,207419370241.0,30812.0,Silent
Israel,2009,male,25-34 years,67.0,557283.0,12.02,Israel2009,,207419370241.0,30812.0,Generation X
Israel,2009,male,35-54 years,91.0,836965.0,10.87,Israel2009,,207419370241.0,30812.0,Boomers
Israel,2009,male,15-24 years,48.0,597179.0,8.04,Israel2009,,207419370241.0,30812.0,Millenials
Israel,2009,female,55-74 years,22.0,562448.0,3.91,Israel2009,,207419370241.0,30812.0,Silent
Israel,2009,female,75+ years,8.0,208438.0,3.84,Israel2009,,207419370241.0,30812.0,Silent
Israel,2009,female,35-54 years,32.0,866442.0,3.69,Israel2009,,207419370241.0,30812.0,Boomers
Israel,2009,female,25-34 years,18.0,555764.0,3.24,Israel2009,,207419370241.0,30812.0,Generation X
Israel,2009,female,15-24 years,13.0,573738.0,2.27,Israel2009,,207419370241.0,30812.0,Millenials
Israel,2009,male,5-14 years,4.0,683070.0,0.59,Israel2009,,207419370241.0,30812.0,Generation Z
Israel,2009,female,5-14 years,1.0,650032.0,0.15,Israel2009,,207419370241.0,30812.0,Generation Z
Israel,2010,male,75+ years,40.0,145554.0,27.48,Israel2010,0.883,233609522091.0,34104.0,Silent
Israel,2010,male,55-74 years,93.0,515880.0,18.03,Israel2010,0.883,233609522091.0,34104.0,Silent
Israel,2010,male,35-54 years,119.0,854628.0,13.92,Israel2010,0.883,233609522091.0,34104.0,Generation X
Israel,2010,male,25-34 years,77.0,561408.0,13.72,Israel2010,0.883,233609522091.0,34104.0,Generation X
Israel,2010,male,15-24 years,63.0,600681.0,10.49,Israel2010,0.883,233609522091.0,34104.0,Millenials
Israel,2010,female,75+ years,9.0,213458.0,4.22,Israel2010,0.883,233609522091.0,34104.0,Silent
Israel,2010,female,55-74 years,22.0,580202.0,3.79,Israel2010,0.883,233609522091.0,34104.0,Silent
Israel,2010,female,35-54 years,33.0,882268.0,3.74,Israel2010,0.883,233609522091.0,34104.0,Generation X
Israel,2010,female,15-24 years,10.0,576967.0,1.73,Israel2010,0.883,233609522091.0,34104.0,Millenials
Israel,2010,female,25-34 years,9.0,559584.0,1.61,Israel2010,0.883,233609522091.0,34104.0,Generation X
Israel,2010,female,5-14 years,3.0,662543.0,0.45,Israel2010,0.883,233609522091.0,34104.0,Generation Z
Israel,2010,male,5-14 years,2.0,696652.0,0.29,Israel2010,0.883,233609522091.0,34104.0,Generation Z
Israel,2011,male,75+ years,44.0,150875.0,29.16,Israel2011,0.888,261628548084.0,37528.0,Silent
Israel,2011,male,55-74 years,80.0,532080.0,15.04,Israel2011,0.888,261628548084.0,37528.0,Boomers
Israel,2011,male,35-54 years,111.0,872269.0,12.73,Israel2011,0.888,261628548084.0,37528.0,Generation X
Israel,2011,male,25-34 years,45.0,560802.0,8.02,Israel2011,0.888,261628548084.0,37528.0,Millenials
Israel,2011,male,15-24 years,41.0,605530.0,6.77,Israel2011,0.888,261628548084.0,37528.0,Millenials
Israel,2011,female,55-74 years,30.0,598715.0,5.01,Israel2011,0.888,261628548084.0,37528.0,Boomers
Israel,2011,female,75+ years,7.0,220868.0,3.17,Israel2011,0.888,261628548084.0,37528.0,Silent
Israel,2011,female,25-34 years,16.0,559719.0,2.86,Israel2011,0.888,261628548084.0,37528.0,Millenials
Israel,2011,female,35-54 years,22.0,899777.0,2.45,Israel2011,0.888,261628548084.0,37528.0,Generation X
Israel,2011,female,15-24 years,12.0,583108.0,2.06,Israel2011,0.888,261628548084.0,37528.0,Millenials
Israel,2011,male,5-14 years,1.0,712716.0,0.14,Israel2011,0.888,261628548084.0,37528.0,Generation Z
Israel,2011,female,5-14 years,0.0,675036.0,0.0,Israel2011,0.888,261628548084.0,37528.0,Generation Z
Israel,2012,male,75+ years,33.0,154818.0,21.32,Israel2012,0.89,257296579579.0,36263.0,Silent
Israel,2012,male,55-74 years,93.0,546015.0,17.03,Israel2012,0.89,257296579579.0,36263.0,Boomers
Israel,2012,male,35-54 years,131.0,890948.0,14.7,Israel2012,0.89,257296579579.0,36263.0,Generation X
Israel,2012,male,25-34 years,57.0,568580.0,10.02,Israel2012,0.89,257296579579.0,36263.0,Millenials
Israel,2012,male,15-24 years,32.0,614618.0,5.21,Israel2012,0.89,257296579579.0,36263.0,Millenials
Israel,2012,female,75+ years,9.0,224319.0,4.01,Israel2012,0.89,257296579579.0,36263.0,Silent
Israel,2012,female,55-74 years,24.0,612293.0,3.92,Israel2012,0.89,257296579579.0,36263.0,Boomers
Israel,2012,female,25-34 years,17.0,566255.0,3.0,Israel2012,0.89,257296579579.0,36263.0,Millenials
Israel,2012,female,15-24 years,13.0,589147.0,2.21,Israel2012,0.89,257296579579.0,36263.0,Millenials
Israel,2012,female,35-54 years,18.0,916404.0,1.96,Israel2012,0.89,257296579579.0,36263.0,Generation X
Israel,2012,male,5-14 years,3.0,723667.0,0.41,Israel2012,0.89,257296579579.0,36263.0,Generation Z
Israel,2012,female,5-14 years,0.0,688296.0,0.0,Israel2012,0.89,257296579579.0,36263.0,Generation Z
Israel,2013,male,75+ years,34.0,160074.0,21.24,Israel2013,0.893,292489185194.0,40477.0,Silent
Israel,2013,male,55-74 years,71.0,560632.0,12.66,Israel2013,0.893,292489185194.0,40477.0,Boomers
Israel,2013,male,35-54 years,102.0,907964.0,11.23,Israel2013,0.893,292489185194.0,40477.0,Generation X
Israel,2013,male,25-34 years,47.0,574069.0,8.19,Israel2013,0.893,292489185194.0,40477.0,Millenials
Israel,2013,female,75+ years,12.0,230693.0,5.2,Israel2013,0.893,292489185194.0,40477.0,Silent
Israel,2013,male,15-24 years,30.0,623751.0,4.81,Israel2013,0.893,292489185194.0,40477.0,Millenials
Israel,2013,female,55-74 years,23.0,627505.0,3.67,Israel2013,0.893,292489185194.0,40477.0,Boomers
Israel,2013,female,35-54 years,26.0,932764.0,2.79,Israel2013,0.893,292489185194.0,40477.0,Generation X
Israel,2013,female,25-34 years,15.0,571000.0,2.63,Israel2013,0.893,292489185194.0,40477.0,Millenials
Israel,2013,male,5-14 years,7.0,737875.0,0.95,Israel2013,0.893,292489185194.0,40477.0,Generation Z
Israel,2013,female,15-24 years,5.0,597664.0,0.84,Israel2013,0.893,292489185194.0,40477.0,Millenials
Israel,2013,female,5-14 years,0.0,702017.0,0.0,Israel2013,0.893,292489185194.0,40477.0,Generation Z
Israel,2014,male,75+ years,32.0,164959.0,19.4,Israel2014,0.894,308416982140.0,41869.0,Silent
Israel,2014,male,35-54 years,125.0,925543.0,13.51,Israel2014,0.894,308416982140.0,41869.0,Generation X
Israel,2014,male,55-74 years,54.0,577076.0,9.36,Israel2014,0.894,308416982140.0,41869.0,Boomers
Israel,2014,male,25-34 years,41.0,580208.0,7.07,Israel2014,0.894,308416982140.0,41869.0,Millenials
Israel,2014,male,15-24 years,35.0,633544.0,5.52,Israel2014,0.894,308416982140.0,41869.0,Millenials
Israel,2014,female,75+ years,11.0,236381.0,4.65,Israel2014,0.894,308416982140.0,41869.0,Silent
Israel,2014,female,55-74 years,24.0,645102.0,3.72,Israel2014,0.894,308416982140.0,41869.0,Boomers
Israel,2014,female,35-54 years,29.0,949566.0,3.05,Israel2014,0.894,308416982140.0,41869.0,Generation X
Israel,2014,female,25-34 years,13.0,576407.0,2.26,Israel2014,0.894,308416982140.0,41869.0,Millenials
Israel,2014,female,15-24 years,10.0,607031.0,1.65,Israel2014,0.894,308416982140.0,41869.0,Millenials
Israel,2014,male,5-14 years,7.0,753317.0,0.93,Israel2014,0.894,308416982140.0,41869.0,Generation Z
Israel,2014,female,5-14 years,1.0,717118.0,0.14,Israel2014,0.894,308416982140.0,41869.0,Generation Z
Israel,2015,male,75+ years,30.0,168826.0,17.77,Israel2015,,299093839690.0,39793.0,Silent
Israel,2015,male,55-74 years,65.0,595247.0,10.92,Israel2015,,299093839690.0,39793.0,Boomers
Israel,2015,male,35-54 years,92.0,944406.0,9.74,Israel2015,,299093839690.0,39793.0,Generation X
Israel,2015,male,25-34 years,45.0,586251.0,7.68,Israel2015,,299093839690.0,39793.0,Millenials
Israel,2015,female,75+ years,14.0,241083.0,5.81,Israel2015,,299093839690.0,39793.0,Silent
Israel,2015,male,15-24 years,35.0,644674.0,5.43,Israel2015,,299093839690.0,39793.0,Millenials
Israel,2015,female,55-74 years,17.0,664823.0,2.56,Israel2015,,299093839690.0,39793.0,Boomers
Israel,2015,female,25-34 years,13.0,581972.0,2.23,Israel2015,,299093839690.0,39793.0,Millenials
Israel,2015,female,35-54 years,20.0,967412.0,2.07,Israel2015,,299093839690.0,39793.0,Generation X
Israel,2015,female,15-24 years,8.0,617440.0,1.3,Israel2015,,299093839690.0,39793.0,Millenials
Israel,2015,male,5-14 years,2.0,770443.0,0.26,Israel2015,,299093839690.0,39793.0,Generation Z
Israel,2015,female,5-14 years,1.0,733603.0,0.14,Israel2015,,299093839690.0,39793.0,Generation Z
Italy,1985,male,75+ years,542.0,1107700.0,48.93,Italy1985,0.738,450725816043.0,8329.0,G.I. Generation
Italy,1985,male,55-74 years,1307.0,4991500.0,26.18,Italy1985,0.738,450725816043.0,8329.0,G.I. Generation
Italy,1985,male,35-54 years,902.0,7267900.0,12.41,Italy1985,0.738,450725816043.0,8329.0,Silent
Italy,1985,female,75+ years,239.0,1961500.0,12.18,Italy1985,0.738,450725816043.0,8329.0,G.I. Generation
Italy,1985,female,55-74 years,596.0,6003500.0,9.93,Italy1985,0.738,450725816043.0,8329.0,G.I. Generation
Italy,1985,male,25-34 years,361.0,3973800.0,9.08,Italy1985,0.738,450725816043.0,8329.0,Boomers
Italy,1985,male,15-24 years,249.0,4770000.0,5.22,Italy1985,0.738,450725816043.0,8329.0,Generation X
Italy,1985,female,35-54 years,382.0,7478700.0,5.11,Italy1985,0.738,450725816043.0,8329.0,Silent
Italy,1985,female,25-34 years,106.0,3946700.0,2.69,Italy1985,0.738,450725816043.0,8329.0,Boomers
Italy,1985,female,15-24 years,60.0,4613300.0,1.3,Italy1985,0.738,450725816043.0,8329.0,Generation X
Italy,1985,male,5-14 years,10.0,4101400.0,0.24,Italy1985,0.738,450725816043.0,8329.0,Generation X
Italy,1985,female,5-14 years,5.0,3898700.0,0.13,Italy1985,0.738,450725816043.0,8329.0,Generation X
Italy,1986,male,75+ years,568.0,1149900.0,49.4,Italy1986,,638273986102.0,11762.0,G.I. Generation
Italy,1986,male,55-74 years,1164.0,5048400.0,23.06,Italy1986,,638273986102.0,11762.0,G.I. Generation
Italy,1986,male,35-54 years,929.0,7275300.0,12.77,Italy1986,,638273986102.0,11762.0,Silent
Italy,1986,female,75+ years,247.0,2035300.0,12.14,Italy1986,,638273986102.0,11762.0,G.I. Generation
Italy,1986,female,55-74 years,582.0,6059000.0,9.61,Italy1986,,638273986102.0,11762.0,G.I. Generation
Italy,1986,male,25-34 years,380.0,4047500.0,9.39,Italy1986,,638273986102.0,11762.0,Boomers
Italy,1986,female,35-54 years,397.0,7477000.0,5.31,Italy1986,,638273986102.0,11762.0,Silent
Italy,1986,male,15-24 years,237.0,4797900.0,4.94,Italy1986,,638273986102.0,11762.0,Generation X
Italy,1986,female,25-34 years,97.0,4009600.0,2.42,Italy1986,,638273986102.0,11762.0,Boomers
Italy,1986,female,15-24 years,72.0,4637000.0,1.55,Italy1986,,638273986102.0,11762.0,Generation X
Italy,1986,male,5-14 years,15.0,3963900.0,0.38,Italy1986,,638273986102.0,11762.0,Generation X
Italy,1986,female,5-14 years,3.0,3766700.0,0.08,Italy1986,,638273986102.0,11762.0,Generation X
Italy,1987,male,75+ years,563.0,1195000.0,47.11,Italy1987,,803055418883.0,14756.0,G.I. Generation
Italy,1987,male,55-74 years,1146.0,5097300.0,22.48,Italy1987,,803055418883.0,14756.0,G.I. Generation
Italy,1987,male,35-54 years,873.0,7292700.0,11.97,Italy1987,,803055418883.0,14756.0,Silent
Italy,1987,female,75+ years,248.0,2115000.0,11.73,Italy1987,,803055418883.0,14756.0,G.I. Generation
Italy,1987,male,25-34 years,425.0,4142000.0,10.26,Italy1987,,803055418883.0,14756.0,Boomers
Italy,1987,female,55-74 years,496.0,6102400.0,8.13,Italy1987,,803055418883.0,14756.0,G.I. Generation
Italy,1987,male,15-24 years,245.0,4807700.0,5.1,Italy1987,,803055418883.0,14756.0,Generation X
Italy,1987,female,35-54 years,343.0,7483400.0,4.58,Italy1987,,803055418883.0,14756.0,Silent
Italy,1987,female,25-34 years,99.0,4091900.0,2.42,Italy1987,,803055418883.0,14756.0,Boomers
Italy,1987,female,15-24 years,63.0,4637300.0,1.36,Italy1987,,803055418883.0,14756.0,Generation X
Italy,1987,male,5-14 years,11.0,3826100.0,0.29,Italy1987,,803055418883.0,14756.0,Generation X
Italy,1987,female,5-14 years,4.0,3633300.0,0.11,Italy1987,,803055418883.0,14756.0,Generation X
Italy,1988,male,75+ years,591.0,1245700.0,47.44,Italy1988,,888667913419.0,16282.0,G.I. Generation
Italy,1988,male,55-74 years,1073.0,5146300.0,20.85,Italy1988,,888667913419.0,16282.0,G.I. Generation
Italy,1988,female,75+ years,244.0,2202900.0,11.08,Italy1988,,888667913419.0,16282.0,G.I. Generation
Italy,1988,male,35-54 years,799.0,7314800.0,10.92,Italy1988,,888667913419.0,16282.0,Silent
Italy,1988,male,25-34 years,385.0,4245400.0,9.07,Italy1988,,888667913419.0,16282.0,Boomers
Italy,1988,female,55-74 years,512.0,6141600.0,8.34,Italy1988,,888667913419.0,16282.0,G.I. Generation
Italy,1988,male,15-24 years,237.0,4790900.0,4.95,Italy1988,,888667913419.0,16282.0,Generation X
Italy,1988,female,35-54 years,346.0,7494900.0,4.62,Italy1988,,888667913419.0,16282.0,Silent
Italy,1988,female,25-34 years,115.0,4184700.0,2.75,Italy1988,,888667913419.0,16282.0,Boomers
Italy,1988,female,15-24 years,65.0,4613100.0,1.41,Italy1988,,888667913419.0,16282.0,Generation X
Italy,1988,male,5-14 years,10.0,3694100.0,0.27,Italy1988,,888667913419.0,16282.0,Generation X
Italy,1988,female,5-14 years,4.0,3505300.0,0.11,Italy1988,,888667913419.0,16282.0,Generation X
Italy,1989,male,75+ years,564.0,1292300.0,43.64,Italy1989,,925598068021.0,16922.0,G.I. Generation
Italy,1989,male,55-74 years,1048.0,5201300.0,20.15,Italy1989,,925598068021.0,16922.0,G.I. Generation
Italy,1989,male,35-54 years,826.0,7341100.0,11.25,Italy1989,,925598068021.0,16922.0,Silent
Italy,1989,male,25-34 years,433.0,4358200.0,9.94,Italy1989,,925598068021.0,16922.0,Boomers
Italy,1989,female,75+ years,217.0,2285500.0,9.49,Italy1989,,925598068021.0,16922.0,G.I. Generation
Italy,1989,female,55-74 years,462.0,6186700.0,7.47,Italy1989,,925598068021.0,16922.0,G.I. Generation
Italy,1989,male,15-24 years,243.0,4742000.0,5.12,Italy1989,,925598068021.0,16922.0,Generation X
Italy,1989,female,35-54 years,321.0,7512800.0,4.27,Italy1989,,925598068021.0,16922.0,Silent
Italy,1989,female,25-34 years,138.0,4287600.0,3.22,Italy1989,,925598068021.0,16922.0,Boomers
Italy,1989,female,15-24 years,73.0,4561200.0,1.6,Italy1989,,925598068021.0,16922.0,Generation X
Italy,1989,male,5-14 years,10.0,3556100.0,0.28,Italy1989,,925598068021.0,16922.0,Generation X
Italy,1989,female,5-14 years,7.0,3372400.0,0.21,Italy1989,,925598068021.0,16922.0,Generation X
Italy,1990,male,75+ years,670.0,1332200.0,50.29,Italy1990,0.766,1177326294441.0,21472.0,G.I. Generation
Italy,1990,male,55-74 years,980.0,5266600.0,18.61,Italy1990,0.766,1177326294441.0,21472.0,G.I. Generation
Italy,1990,male,35-54 years,802.0,7381900.0,10.86,Italy1990,0.766,1177326294441.0,21472.0,Silent
Italy,1990,male,25-34 years,443.0,4477900.0,9.89,Italy1990,0.766,1177326294441.0,21472.0,Boomers
Italy,1990,female,75+ years,224.0,2358600.0,9.5,Italy1990,0.766,1177326294441.0,21472.0,G.I. Generation
Italy,1990,female,55-74 years,452.0,6242800.0,7.24,Italy1990,0.766,1177326294441.0,21472.0,G.I. Generation
Italy,1990,male,15-24 years,275.0,4678600.0,5.88,Italy1990,0.766,1177326294441.0,21472.0,Generation X
Italy,1990,female,35-54 years,317.0,7539900.0,4.2,Italy1990,0.766,1177326294441.0,21472.0,Silent
Italy,1990,female,25-34 years,132.0,4391200.0,3.01,Italy1990,0.766,1177326294441.0,21472.0,Boomers
Italy,1990,female,15-24 years,90.0,4489200.0,2.0,Italy1990,0.766,1177326294441.0,21472.0,Generation X
Italy,1990,male,5-14 years,11.0,3426400.0,0.32,Italy1990,0.766,1177326294441.0,21472.0,Generation X
Italy,1990,female,5-14 years,6.0,3246400.0,0.18,Italy1990,0.766,1177326294441.0,21472.0,Generation X
Italy,1991,male,75+ years,572.0,1366000.0,41.87,Italy1991,,1242109397534.0,22805.0,G.I. Generation
Italy,1991,male,55-74 years,1074.0,5315200.0,20.21,Italy1991,,1242109397534.0,22805.0,Silent
Italy,1991,male,35-54 years,846.0,7373100.0,11.47,Italy1991,,1242109397534.0,22805.0,Boomers
Italy,1991,male,25-34 years,448.0,4481000.0,10.0,Italy1991,,1242109397534.0,22805.0,Boomers
Italy,1991,female,75+ years,231.0,2399000.0,9.63,Italy1991,,1242109397534.0,22805.0,G.I. Generation
Italy,1991,female,55-74 years,466.0,6274000.0,7.43,Italy1991,,1242109397534.0,22805.0,Silent
Italy,1991,male,15-24 years,258.0,4561100.0,5.66,Italy1991,,1242109397534.0,22805.0,Generation X
Italy,1991,female,35-54 years,336.0,7520300.0,4.47,Italy1991,,1242109397534.0,22805.0,Boomers
Italy,1991,female,25-34 years,142.0,4401300.0,3.23,Italy1991,,1242109397534.0,22805.0,Boomers
Italy,1991,female,15-24 years,70.0,4385100.0,1.6,Italy1991,,1242109397534.0,22805.0,Generation X
Italy,1991,male,5-14 years,8.0,3279400.0,0.24,Italy1991,,1242109397534.0,22805.0,Millenials
Italy,1991,female,5-14 years,2.0,3110000.0,0.06,Italy1991,,1242109397534.0,22805.0,Millenials
Italy,1992,male,75+ years,564.0,1396003.0,40.4,Italy1992,,1315806985860.0,24297.0,G.I. Generation
Italy,1992,male,55-74 years,1062.0,5390861.0,19.7,Italy1992,,1315806985860.0,24297.0,Silent
Italy,1992,male,35-54 years,917.0,7406251.0,12.38,Italy1992,,1315806985860.0,24297.0,Boomers
Italy,1992,male,25-34 years,486.0,4431281.0,10.97,Italy1992,,1315806985860.0,24297.0,Boomers
Italy,1992,female,75+ years,209.0,2409548.0,8.67,Italy1992,,1315806985860.0,24297.0,G.I. Generation
Italy,1992,female,55-74 years,466.0,6301632.0,7.39,Italy1992,,1315806985860.0,24297.0,Silent
Italy,1992,male,15-24 years,298.0,4455004.0,6.69,Italy1992,,1315806985860.0,24297.0,Generation X
Italy,1992,female,35-54 years,338.0,7543046.0,4.48,Italy1992,,1315806985860.0,24297.0,Boomers
Italy,1992,female,25-34 years,111.0,4384585.0,2.53,Italy1992,,1315806985860.0,24297.0,Boomers
Italy,1992,female,15-24 years,77.0,4305903.0,1.79,Italy1992,,1315806985860.0,24297.0,Generation X
Italy,1992,male,5-14 years,12.0,3132377.0,0.38,Italy1992,,1315806985860.0,24297.0,Millenials
Italy,1992,female,5-14 years,3.0,2998407.0,0.1,Italy1992,,1315806985860.0,24297.0,Millenials
Italy,1993,male,75+ years,604.0,1367777.0,44.16,Italy1993,,1061445225791.0,19605.0,G.I. Generation
Italy,1993,male,55-74 years,1104.0,5512083.0,20.03,Italy1993,,1061445225791.0,19605.0,Silent
Italy,1993,male,35-54 years,957.0,7434885.0,12.87,Italy1993,,1061445225791.0,19605.0,Boomers
Italy,1993,male,25-34 years,527.0,4493066.0,11.73,Italy1993,,1061445225791.0,19605.0,Boomers
Italy,1993,female,75+ years,208.0,2384415.0,8.72,Italy1993,,1061445225791.0,19605.0,G.I. Generation
Italy,1993,female,55-74 years,471.0,6444430.0,7.31,Italy1993,,1061445225791.0,19605.0,Silent
Italy,1993,male,15-24 years,304.0,4351566.0,6.99,Italy1993,,1061445225791.0,19605.0,Generation X
Italy,1993,female,35-54 years,303.0,7566353.0,4.0,Italy1993,,1061445225791.0,19605.0,Boomers
Italy,1993,female,25-34 years,130.0,4440463.0,2.93,Italy1993,,1061445225791.0,19605.0,Boomers
Italy,1993,female,15-24 years,59.0,4203518.0,1.4,Italy1993,,1061445225791.0,19605.0,Generation X
Italy,1993,male,5-14 years,20.0,3037771.0,0.66,Italy1993,,1061445225791.0,19605.0,Millenials
Italy,1993,female,5-14 years,10.0,2904196.0,0.34,Italy1993,,1061445225791.0,19605.0,Millenials
Italy,1994,male,75+ years,585.0,1330197.0,43.98,Italy1994,,1095590833694.0,20235.0,G.I. Generation
Italy,1994,male,55-74 years,1065.0,5661170.0,18.81,Italy1994,,1095590833694.0,20235.0,Silent
Italy,1994,male,25-34 years,543.0,4550652.0,11.93,Italy1994,,1095590833694.0,20235.0,Boomers
Italy,1994,male,35-54 years,883.0,7443880.0,11.86,Italy1994,,1095590833694.0,20235.0,Boomers
Italy,1994,female,75+ years,215.0,2347862.0,9.16,Italy1994,,1095590833694.0,20235.0,G.I. Generation
Italy,1994,male,15-24 years,313.0,4240786.0,7.38,Italy1994,,1095590833694.0,20235.0,Generation X
Italy,1994,female,55-74 years,397.0,6614346.0,6.0,Italy1994,,1095590833694.0,20235.0,Silent
Italy,1994,female,35-54 years,291.0,7570722.0,3.84,Italy1994,,1095590833694.0,20235.0,Boomers
Italy,1994,female,25-34 years,140.0,4490477.0,3.12,Italy1994,,1095590833694.0,20235.0,Boomers
